condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
drift,45,ablate_g3,0.0012816738324962,1.2095276192496707,0.017333333333333336,0.011407215108373756,0.009554291283250999
drift,45,ablate_random,0.00130585017829576,1.2326834342421247,0.018666666666666668,0.011799899055976754,0.009909851143114292
drift,45,ablate_nommd,0.0013049738879237598,1.231848181266687,0.018666666666666668,0.011540260452655533,0.009577127599547052
drift,45,ablate_samplewt,0.0012847602532378402,1.2126947149411582,0.017333333333333336,0.01141363248088049,0.00954453185626257
drift,45,ablate_rho0,0.00130591106352956,1.232720689504173,0.018222222222222223,0.011569861182483534,0.009610249979372912
drift,46,local_only,0.00122012750999482,1.1485927818625759,0.011111111111111113,0.007003079760371166,0.0061498055015642775
drift,46,fedavg,0.00114534245769778,1.078287774986753,0.010222222222222223,0.005925464978586845,0.005136236550134611
drift,46,fedprox,0.0011462533064754,1.078937593735945,0.009333333333333332,0.0058972122654307,0.005092405443382172
drift,46,fedproto,0.0011607829377762,1.0920002303379532,0.008444444444444445,0.005605091316265445,0.004776696431230462
drift,46,fedtypo_noreg,0.00118316844531626,1.113619751798399,0.009777777777777778,0.006209903578829745,0.00537583623610149
drift,46,fedtypo,0.00278967035954246,2.629308161359017,0.011111111111111112,0.007925543292941055,0.007182484844561848
drift,46,cda_fedavg,0.00114534245769778,1.078287774986753,0.010222222222222223,0.005925464978586845,0.005136236550134611
drift,46,ablate_g1,0.0011576411040092002,1.090243832788421,0.009777777777777778,0.0059974928549617786,0.0052119702134399365
drift,46,ablate_g3,0.00117943595992898,1.1100698081110474,0.009777777777777778,0.006190243342502823,0.005381881887524972
drift,46,ablate_random,0.0011544441467225,1.0865022520080188,0.009777777777777778,0.006127512977400789,0.005329165588148931
drift,46,ablate_nommd,0.00118280695949174,1.1133045952535507,0.009777777777777778,0.006202150006333611,0.0053698409413996005
drift,46,ablate_samplewt,0.00118183931822098,1.112536764908807,0.009777777777777778,0.006143729747081155,0.005301333915342672
drift,46,ablate_rho0,0.00118383990755848,1.1146792806735415,0.008888888888888889,0.0062429826142673,0.00537350225223684
drift,47,local_only,0.00127605264241762,1.2088104092270844,0.018666666666666668,0.009957965077260468,0.008618613853626726
drift,47,fedavg,0.00121831553794342,1.1544113112336707,0.016444444444444446,0.009039975447345833,0.007717928921391536
drift,47,fedprox,0.0012131549374587401,1.1495478805150676,0.016444444444444446,0.009055083139465321,0.007736443487903927
drift,47,fedproto,0.0011815775272045201,1.119400142180025,0.018222222222222223,0.008499177730807477,0.007124641293872613
drift,47,fedtypo_noreg,0.00122405989230128,1.1598734745673813,0.015555555555555557,0.009183481517231789,0.007786375246194854
